WEEK,YEAR,DAY,DATE,AMT_PLT_DELIVERED,AMT_TRK,AMT_WGS_TO_GER,AMT_WGH_WGS_TO_GER,AMT_LOADED_PLT_AUS,AMT_WGS_TO_AUS,AMT_WGH_WGS_TO_AUS,AMT_PLT_FROM_GER,AMT_TRK_OUTBOUND,AMT_WGS_FROM_GER,WGS_ON_TIME_FROM_GER,AMT_WGH_WGS_FROM_GER,PLT_DES,PLT_DES_CUS,PLT_DES_OWN,AMT_PLT_RTN
34,2016,Thursday,"Thursday, August 25, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
34,2016,Friday,"Friday, August 26, 2016",44,0,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
34,2016,Saturday,"Saturday, August 27, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
34,2016,Sunday,"Sunday, August 28, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2016,Monday,"Monday, August 29, 2016",88,0,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2016,Tuesday,"Tuesday, August 30, 2016",132,0,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2016,Wednesday,"Wednesday, August 31, 2016",132,0,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2016,Thursday,"Thursday, September 1, 2016",284,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2016,Friday,"Friday, September 2, 2016",286,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2016,Saturday,"Saturday, September 3, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
35,2016,Sunday,"Sunday, September 4, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2016,Monday,"Monday, September 5, 2016",392,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2016,Tuesday,"Tuesday, September 6, 2016",270,6,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2016,Wednesday,"Wednesday, September 7, 2016",256,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2016,Thursday,"Thursday, September 8, 2016",306,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2016,Friday,"Friday, September 9, 2016",194,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2016,Saturday,"Saturday, September 10, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
36,2016,Sunday,"Sunday, September 11, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2016,Monday,"Monday, September 12, 2016",546,14,12,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2016,Tuesday,"Tuesday, September 13, 2016",400,10,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2016,Wednesday,"Wednesday, September 14, 2016",202,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2016,Thursday,"Thursday, September 15, 2016",254,8,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2016,Friday,"Friday, September 16, 2016",248,6,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2016,Saturday,"Saturday, September 17, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
37,2016,Sunday,"Sunday, September 18, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2016,Monday,"Monday, September 19, 2016",250,8,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2016,Tuesday,"Tuesday, September 20, 2016",362,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2016,Wednesday,"Wednesday, September 21, 2016",170,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2016,Thursday,"Thursday, September 22, 2016",266,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2016,Friday,"Friday, September 23, 2016",237,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2016,Saturday,"Saturday, September 24, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
38,2016,Sunday,"Sunday, September 25, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2016,Monday,"Monday, September 26, 2016",372,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2016,Tuesday,"Tuesday, September 27, 2016",315,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2016,Wednesday,"Wednesday, September 28, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2016,Thursday,"Thursday, September 29, 2016",131,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2016,Friday,"Friday, September 30, 2016",309,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2016,Saturday,"Saturday, October 1, 2016",280,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
39,2016,Sunday,"Sunday, October 2, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2016,Monday,"Monday, October 3, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2016,Tuesday,"Tuesday, October 4, 2016",616,14,13,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2016,Wednesday,"Wednesday, October 5, 2016",232,6,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2016,Thursday,"Thursday, October 6, 2016",374,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2016,Friday,"Friday, October 7, 2016",250,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2016,Saturday,"Saturday, October 8, 2016",125,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
40,2016,Sunday,"Sunday, October 9, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2016,Monday,"Monday, October 10, 2016",364,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2016,Tuesday,"Tuesday, October 11, 2016",136,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2016,Wednesday,"Wednesday, October 12, 2016",302,5,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2016,Thursday,"Thursday, October 13, 2016",332,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2016,Friday,"Friday, October 14, 2016",418,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2016,Saturday,"Saturday, October 15, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
41,2016,Sunday,"Sunday, October 16, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2016,Monday,"Monday, October 17, 2016",375,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2016,Tuesday,"Tuesday, October 18, 2016",405,11,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2016,Wednesday,"Wednesday, October 19, 2016",316,11,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2016,Thursday,"Thursday, October 20, 2016",327,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2016,Friday,"Friday, October 21, 2016",504,11,11,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2016,Saturday,"Saturday, October 22, 2016",242,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
42,2016,Sunday,"Sunday, October 23, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2016,Monday,"Monday, October 24, 2016",413,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2016,Tuesday,"Tuesday, October 25, 2016",503,10,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2016,Wednesday,"Wednesday, October 26, 2016",492,8,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2016,Thursday,"Thursday, October 27, 2016",228,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2016,Friday,"Friday, October 28, 2016",196,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2016,Saturday,"Saturday, October 29, 2016",234,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
43,2016,Sunday,"Sunday, October 30, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2016,Monday,"Monday, October 31, 2016",338,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2016,Tuesday,"Tuesday, November 1, 2016",258,8,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2016,Wednesday,"Wednesday, November 2, 2016",368,7,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2016,Thursday,"Thursday, November 3, 2016",225,6,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2016,Friday,"Friday, November 4, 2016",171,6,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2016,Saturday,"Saturday, November 5, 2016",203,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
44,2016,Sunday,"Sunday, November 6, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2016,Monday,"Monday, November 7, 2016",413,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2016,Tuesday,"Tuesday, November 8, 2016",305,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2016,Wednesday,"Wednesday, November 9, 2016",347,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2016,Thursday,"Thursday, November 10, 2016",45,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2016,Friday,"Friday, November 11, 2016",231,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2016,Saturday,"Saturday, November 12, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2016,Sunday,"Sunday, November 13, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2016,Monday,"Monday, November 14, 2016",461,10,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2016,Tuesday,"Tuesday, November 15, 2016",314,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2016,Wednesday,"Wednesday, November 16, 2016",238,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2016,Thursday,"Thursday, November 17, 2016",318,8,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2016,Friday,"Friday, November 18, 2016",290,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2016,Saturday,"Saturday, November 19, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2016,Sunday,"Sunday, November 20, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2016,Monday,"Monday, November 21, 2016",430,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2016,Tuesday,"Tuesday, November 22, 2016",311,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2016,Wednesday,"Wednesday, November 23, 2016",455,12,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2016,Thursday,"Thursday, November 24, 2016",467,11,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2016,Friday,"Friday, November 25, 2016",192,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2016,Saturday,"Saturday, November 26, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2016,Sunday,"Sunday, November 27, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2016,Monday,"Monday, November 28, 2016",207,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2016,Tuesday,"Tuesday, November 29, 2016",266,7,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2016,Wednesday,"Wednesday, November 30, 2016",253,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2016,Thursday,"Thursday, December 1, 2016",364,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2016,Friday,"Friday, December 2, 2016",432,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2016,Saturday,"Saturday, December 3, 2016",100,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2016,Sunday,"Sunday, December 4, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2016,Monday,"Monday, December 5, 2016",380,8,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2016,Tuesday,"Tuesday, December 6, 2016",368,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2016,Wednesday,"Wednesday, December 7, 2016",288,8,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2016,Thursday,"Thursday, December 8, 2016",398,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2016,Friday,"Friday, December 9, 2016",251,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2016,Saturday,"Saturday, December 10, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2016,Sunday,"Sunday, December 11, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2016,Monday,"Monday, December 12, 2016",432,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2016,Tuesday,"Tuesday, December 13, 2016",373,7,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2016,Wednesday,"Wednesday, December 14, 2016",90,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2016,Thursday,"Thursday, December 15, 2016",460,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2016,Friday,"Friday, December 16, 2016",305,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2016,Saturday,"Saturday, December 17, 2016",144,3,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2016,Sunday,"Sunday, December 18, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2016,Monday,"Monday, December 19, 2016",396,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2016,Tuesday,"Tuesday, December 20, 2016",532,10,12,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2016,Wednesday,"Wednesday, December 21, 2016",589,11,12,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2016,Thursday,"Thursday, December 22, 2016",129,2,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2016,Friday,"Friday, December 23, 2016",338,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2016,Saturday,"Saturday, December 24, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2016,Sunday,"Sunday, December 25, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2016,Monday,"Monday, December 26, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2016,Tuesday,"Tuesday, December 27, 2016",538,12,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2016,Wednesday,"Wednesday, December 28, 2016",516,10,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2016,Thursday,"Thursday, December 29, 2016",52,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2016,Friday,"Friday, December 30, 2016",160,2,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2016,Saturday,"Saturday, December 31, 2016",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2017,Sunday,"Sunday, January 1, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2017,Monday,"Monday, January 2, 2017",448,8,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2017,Tuesday,"Tuesday, January 3, 2017",505,9,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2017,Wednesday,"Wednesday, January 4, 2017",357,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2017,Thursday,"Thursday, January 5, 2017",395,8,7,0,48,1,0,0,0,0,NULL,0,0,0,0,0
1,2017,Friday,"Friday, January 6, 2017",434,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2017,Saturday,"Saturday, January 7, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2017,Sunday,"Sunday, January 8, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2017,Monday,"Monday, January 9, 2017",437,12,8,0,38,1,0,0,0,0,NULL,0,0,0,0,0
2,2017,Tuesday,"Tuesday, January 10, 2017",691,15,13,0,43,1,0,0,0,0,NULL,0,0,0,0,0
2,2017,Wednesday,"Wednesday, January 11, 2017",259,4,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2017,Thursday,"Thursday, January 12, 2017",58,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2017,Friday,"Friday, January 13, 2017",403,9,8,0,49,1,0,0,0,0,NULL,0,0,0,0,0
2,2017,Saturday,"Saturday, January 14, 2017",181,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2017,Sunday,"Sunday, January 15, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2017,Monday,"Monday, January 16, 2017",316,9,6,0,83,2,0,0,0,0,NULL,0,0,0,0,0
3,2017,Tuesday,"Tuesday, January 17, 2017",436,8,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2017,Wednesday,"Wednesday, January 18, 2017",405,7,8,0,44,1,0,0,0,0,NULL,0,0,0,0,0
3,2017,Thursday,"Thursday, January 19, 2017",267,7,5,0,41,1,0,0,0,0,NULL,0,0,0,0,0
3,2017,Friday,"Friday, January 20, 2017",262,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2017,Saturday,"Saturday, January 21, 2017",242,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2017,Sunday,"Sunday, January 22, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2017,Monday,"Monday, January 23, 2017",383,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2017,Tuesday,"Tuesday, January 24, 2017",434,8,7,0,65,2,0,0,0,0,NULL,0,0,0,0,0
4,2017,Wednesday,"Wednesday, January 25, 2017",447,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2017,Thursday,"Thursday, January 26, 2017",238,6,4,0,48,1,0,0,0,0,NULL,0,0,0,0,0
4,2017,Friday,"Friday, January 27, 2017",341,7,7,0,40,1,0,0,0,0,NULL,0,0,0,0,0
4,2017,Saturday,"Saturday, January 28, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2017,Sunday,"Sunday, January 29, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2017,Monday,"Monday, January 30, 2017",324,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2017,Tuesday,"Tuesday, January 31, 2017",207,5,4,0,37,1,0,0,0,0,NULL,0,0,0,0,0
5,2017,Wednesday,"Wednesday, February 1, 2017",314,6,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2017,Thursday,"Thursday, February 2, 2017",267,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2017,Friday,"Friday, February 3, 2017",459,10,9,0,38,1,0,0,0,0,NULL,0,0,0,0,0
5,2017,Saturday,"Saturday, February 4, 2017",262,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2017,Sunday,"Sunday, February 5, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2017,Monday,"Monday, February 6, 2017",588,13,11,0,38,1,0,0,0,0,NULL,0,0,0,0,0
6,2017,Tuesday,"Tuesday, February 7, 2017",540,11,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2017,Wednesday,"Wednesday, February 8, 2017",280,6,5,0,51,1,0,0,0,0,NULL,0,0,0,0,0
6,2017,Thursday,"Thursday, February 9, 2017",641,12,12,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2017,Friday,"Friday, February 10, 2017",337,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2017,Saturday,"Saturday, February 11, 2017",204,3,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2017,Sunday,"Sunday, February 12, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2017,Monday,"Monday, February 13, 2017",499,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2017,Tuesday,"Tuesday, February 14, 2017",410,8,7,0,48,1,0,0,0,0,NULL,0,0,0,0,0
7,2017,Wednesday,"Wednesday, February 15, 2017",386,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2017,Thursday,"Thursday, February 16, 2017",303,6,5,0,57,1,0,0,0,0,NULL,0,0,0,0,0
7,2017,Friday,"Friday, February 17, 2017",546,11,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2017,Saturday,"Saturday, February 18, 2017",334,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2017,Sunday,"Sunday, February 19, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2017,Monday,"Monday, February 20, 2017",403,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2017,Tuesday,"Tuesday, February 21, 2017",312,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2017,Wednesday,"Wednesday, February 22, 2017",185,4,4,0,42,1,0,0,0,0,NULL,0,0,0,0,0
8,2017,Thursday,"Thursday, February 23, 2017",39,1,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2017,Friday,"Friday, February 24, 2017",107,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2017,Saturday,"Saturday, February 25, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2017,Sunday,"Sunday, February 26, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2017,Monday,"Monday, February 27, 2017",649,10,11,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2017,Tuesday,"Tuesday, February 28, 2017",342,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2017,Wednesday,"Wednesday, March 1, 2017",344,6,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2017,Thursday,"Thursday, March 2, 2017",246,5,5,0,0,1,0,0,0,0,NULL,0,0,0,0,0
9,2017,Friday,"Friday, March 3, 2017",206,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2017,Saturday,"Saturday, March 4, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2017,Sunday,"Sunday, March 5, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2017,Monday,"Monday, March 6, 2017",261,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2017,Tuesday,"Tuesday, March 7, 2017",255,0,5,0,38,1,0,0,0,0,NULL,0,0,0,0,0
10,2017,Wednesday,"Wednesday, March 8, 2017",301,5,6,0,47,1,0,0,0,0,NULL,0,0,0,0,0
10,2017,Thursday,"Thursday, March 9, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2017,Friday,"Friday, March 10, 2017",269,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2017,Saturday,"Saturday, March 11, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2017,Sunday,"Sunday, March 12, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2017,Monday,"Monday, March 13, 2017",460,10,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2017,Tuesday,"Tuesday, March 14, 2017",360,8,7,0,53,1,0,0,0,0,NULL,0,0,0,0,0
11,2017,Wednesday,"Wednesday, March 15, 2017",212,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2017,Thursday,"Thursday, March 16, 2017",292,6,5,0,38,1,0,0,0,0,NULL,0,0,0,0,0
11,2017,Friday,"Friday, March 17, 2017",368,7,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2017,Saturday,"Saturday, March 18, 2017",291,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2017,Sunday,"Sunday, March 19, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2017,Monday,"Monday, March 20, 2017",333,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2017,Tuesday,"Tuesday, March 21, 2017",442,8,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2017,Wednesday,"Wednesday, March 22, 2017",429,8,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2017,Thursday,"Thursday, March 23, 2017",245,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2017,Friday,"Friday, March 24, 2017",293,5,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2017,Saturday,"Saturday, March 25, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2017,Sunday,"Sunday, March 26, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2017,Monday,"Monday, March 27, 2017",339,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2017,Tuesday,"Tuesday, March 28, 2017",586,11,9,0,78,2,0,0,0,0,NULL,0,0,0,0,0
13,2017,Wednesday,"Wednesday, March 29, 2017",373,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2017,Thursday,"Thursday, March 30, 2017",167,3,3,0,42,1,0,0,0,0,NULL,0,0,0,0,0
13,2017,Friday,"Friday, March 31, 2017",176,3,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2017,Saturday,"Saturday, April 1, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2017,Sunday,"Sunday, April 2, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2017,Monday,"Monday, April 3, 2017",445,8,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2017,Tuesday,"Tuesday, April 4, 2017",200,5,4,0,48,1,0,0,0,0,NULL,0,0,0,0,0
14,2017,Wednesday,"Wednesday, April 5, 2017",202,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2017,Thursday,"Thursday, April 6, 2017",54,2,1,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2017,Friday,"Friday, April 7, 2017",271,4,5,0,36,1,0,0,0,0,NULL,0,0,0,0,0
14,2017,Saturday,"Saturday, April 8, 2017",176,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2017,Sunday,"Sunday, April 9, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2017,Monday,"Monday, April 10, 2017",493,9,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2017,Tuesday,"Tuesday, April 11, 2017",352,8,6,0,49,1,0,0,0,0,NULL,0,0,0,0,0
15,2017,Wednesday,"Wednesday, April 12, 2017",315,6,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2017,Thursday,"Thursday, April 13, 2017",334,7,5,0,38,1,0,0,0,0,NULL,0,0,0,0,0
15,2017,Friday,"Friday, April 14, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2017,Saturday,"Saturday, April 15, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2017,Sunday,"Sunday, April 16, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
16,2017,Monday,"Monday, April 17, 2017",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
16,2017,Tuesday,"Tuesday, April 18, 2017",517,11,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
